,year,state,district,party,candidatevotes,race_id,clean_namehouse,FEC_ID,clean_namefec,similarity_score
12379,2014,ME,2,REP,133320,ME2_2014,BRUCE POLIQUIN,H4ME02234,BRUCE POLIQUIN,1.0
12380,2006,FL,4,DEM,61704,FL4_2006,ROBERT HARMS,H6FL04071,ROBERT HARMS,1.0
12381,1990,NY,17,REP,15219,NY17_1990,WILLIAM KOEPPEL,H0NY17083,WILLIAM KOEPPEL,1.0
12382,2014,ME,1,REP,94751,ME1_2014,ISAAC MISIUK,H4ME01137,ISAAC MISIUK,1.0
12383,2006,FL,5,REP,162421,FL5_2006,GINNY BROWN-WAITE,H2FL05127,GINNY BROWN-WAITE,1.0
12384,1984,NY,6,DEM,116411,NY6_1984,JOSEPH ADDABBO,H6NY07024,JOSEPH ADDABBO,1.0
12385,1992,VA,9,REP,77985,VA9_1992,L WEDDLE,H2VA09044,L WEDDLE,1.0
12386,1992,CT,5,OTHER,5090,CT5_1992,ROSITA RODRIGUEZ,H2CT05099,ROSITA RODRIGUEZ,1.0
12387,1992,CT,6,DEM,60373,CT6_1992,EUGENE SLASON,H2CT06097,EUGENE SLASON,1.0
12388,2010,OK,3,DEM,45689,OK3_2010,FRANKIE ROBBINS,H8OK03047,FRANKIE ROBBINS,1.0
12389,1980,AL,7,REP,43320,AL7_1980,JAMES BACON,H0AL07011,JAMES BACON,1.0
12390,1978,MO,5,DEM,82140,MO5_1978,RICHARD BOLLING,H6MO05023,RICHARD BOLLING,1.0
12391,2014,ME,1,DEM,186674,ME1_2014,CHELLIE PINGREE,H8ME01120,CHELLIE PINGREE,1.0
12392,2006,FL,6,DEM,91528,FL6_2006,DAVID BRUDERLY,H2FL06091,DAVID BRUDERLY,1.0
12393,2006,FL,7,DEM,87584,FL7_2006,JOHN CHAGNON,H6FL07090,JOHN CHAGNON,1.0
12394,1980,OK,6,DEM,111694,OK6_1980,GLENN ENGLISH,H6OK06036,GLENN ENGLISH,1.0
12395,2006,FL,5,DEM,108959,FL5_2006,JOHN RUSSELL,H4FL05032,JOHN RUSSELL,1.0
12396,2014,LA,6,REP,5182,LA6_2014,ROBERT BELL,H6LA07081,ROBERT BELL,1.0
12397,1990,NY,18,DEM,36652,NY18_1990,JOSE SERRANO,H0NY18065,JOSE SERRANO,1.0
12398,2006,FL,7,REP,149656,FL7_2006,JOHN MICA,H2FL08055,JOHN MICA,1.0
12399,2006,FL,6,REP,136601,FL6_2006,CLIFF STEARNS,H8FL06056,CLIFF STEARNS,1.0
12400,1990,NY,19,DEM,43928,NY19_1990,ELIOT ENGEL,H8NY19058,ELIOT ENGEL,1.0
12401,1990,NY,20,DEM,82203,NY20_1990,NITA LOWEY,H8NY20056,NITA LOWEY,1.0
12402,1984,WI,9,OTHER,1306,WI9_1984,STEPHEN HAUSER,H4WI09034,STEPHEN HAUSER,1.0
12403,1992,VA,8,DEM,138542,VA8_1992,JAMES MORAN,H0VA08040,JAMES MORAN,1.0
12404,1992,VA,8,REP,102717,VA8_1992,KYLE MCSLARROW,H2VA08053,KYLE MCSLARROW,1.0
12405,2014,LA,6,DEM,4037,LA6_2014,PETER WILLIAMS,H4LA05171,PETER WILLIAMS,1.0
12406,1980,OK,5,REP,90053,OK5_1980,MICKEY EDWARDS,H6OK05038,MICKEY EDWARDS,1.0
12407,2010,OK,3,REP,161927,OK3_2010,FRANK LUCAS,H4OK06056,FRANK LUCAS,1.0
12408,2008,NC,9,REP,241053,NC9_2008,SUE MYRICK,H4NC09106,SUE MYRICK,1.0
12409,2008,NC,10,DEM,126699,NC10_2008,DANIEL JOHNSON,H8NC10055,DANIEL JOHNSON,1.0
12410,1990,NY,21,DEM,34128,NY21_1990,RICHARD BARBUTO,H0NY21051,RICHARD BARBUTO,1.0
12411,1984,WI,9,DEM,64157,WI9_1984,JOHN KRAUSE,H4WI09026,JOHN KRAUSE,1.0
12412,2006,FL,10,DEM,67950,FL10_2006,SAMM SIMPSON,H6FL10102,SAMM SIMPSON,1.0
12413,1978,MO,5,REP,30360,MO5_1978,STEVEN WALTER,H8MO05029,STEVEN WALTER,1.0
12414,1990,NY,22,REP,95495,NY22_1990,BENJAMIN GILMAN,H6NY26016,BENJAMIN GILMAN,1.0
12415,1984,WI,8,REP,161005,WI8_1984,TOBY ROTH,H8WI08011,TOBY ROTH,1.0
12416,2006,FL,9,DEM,96978,FL9_2006,PHYLLIS BUSANSKY,H6FL09138,PHYLLIS BUSANSKY,1.0
12417,2006,FL,9,REP,123016,FL9_2006,GUS BILIRAKIS,H6FL09070,GUS BILIRAKIS,1.0
12418,1992,VA,8,IND,5601,VA8_1992,ALVIN WEST,H2VA08079,ALVIN WEST,1.0
12419,1992,VA,6,DEM,84618,VA6_1992,STEPHEN MUSSELWHITE,H2VA06131,STEPHEN MUSSELWHITE,1.0
12420,2014,LA,5,REP,26606,LA5_2014,VANCE MCALLISTER,H4LA05130,VANCE MCALLISTER,1.0
12421,2006,FL,10,REP,131488,FL10_2006,C YOUNG,H6FL06035,C YOUNG,1.0
12422,2006,FL,13,DEM,118940,FL13_2006,CHRISTINE JENNINGS,H4FL13069,CHRISTINE JENNINGS,1.0
12423,2006,FL,11,DEM,97470,FL11_2006,KATHY CASTOR,H6FL11126,KATHY CASTOR,1.0
12424,1978,MO,6,REP,96574,MO6_1978,E COLEMAN,H6MO06013,E COLEMAN,1.0
12425,1980,OK,5,DEM,36815,OK5_1980,DAVID HOOD,H0OK05049,DAVID HOOD,1.0
12426,2006,FL,12,REP,124452,FL12_2006,ADAM PUTNAM,H0FL12051,ADAM PUTNAM,1.0
12427,1980,OK,4,REP,71339,OK4_1980,HOWARD RUTLEDGE,H0OK04083,HOWARD RUTLEDGE,1.0
12428,1992,VA,6,REP,127309,VA6_1992,BOB GOODLATTE,H2VA06115,BOB GOODLATTE,1.0
12429,2006,FL,15,DEM,97834,FL15_2006,BOB BOWMAN,H6FL15135,BOB BOWMAN,1.0
12430,2006,FL,14,REP,151615,FL14_2006,CONNIE MACK,H4FL14059,CONNIE MACK,1.0
12431,2006,FL,14,DEM,83920,FL14_2006,ROBERT NEELD,H4FL14091,ROBERT NEELD,1.0
12432,2006,FL,15,REP,125965,FL15_2006,DAVE WELDON,H4FL15114,DAVE WELDON,1.0
12433,2014,LA,4,REP,152683,LA4_2014,JOHN FLEMING,H8LA04225,JOHN FLEMING,1.0
12434,1980,OK,4,DEM,74245,OK4_1980,DAVE MCCURDY,H0OK04026,DAVE MCCURDY,1.0
12435,2008,NC,9,DEM,138719,NC9_2008,HARRY TAYLOR,H8NC09073,HARRY TAYLOR,1.0
12436,1992,CT,5,DEM,74791,CT5_1992,JAMES LAWLOR,H2CT05057,JAMES LAWLOR,1.0
12437,2010,OK,4,REP,1,OK4_2010,TOM COLE,H2OK04055,TOM COLE,1.0
12438,2010,OK,5,DEM,68074,OK5_2010,BILLY COYLE,H0OK05148,BILLY COYLE,1.0
12439,2006,FL,16,DEM,115832,FL16_2006,TIM MAHONEY,H6FL16059,TIM MAHONEY,1.0
12440,2006,FL,17,DEM,90663,FL17_2006,KENDRICK MEEK,H2FL17056,KENDRICK MEEK,1.0
12441,2006,FL,16,REP,111415,FL16_2006,JOE NEGRON,H4FL16104,JOE NEGRON,1.0
12442,1990,NY,23,REP,65760,NY23_1990,MARGARET BUHRMASTER,H0NY23032,MARGARET BUHRMASTER,1.0
12443,2014,LA,2,DEM,37805,LA2_2014,GARY LANDRIEU,H2LA02107,GARY LANDRIEU,1.0
12444,1992,VA,4,DEM,147649,VA4_1992,NORMAN SISISKY,H2VA04011,NORMAN SISISKY,1.0
12445,1992,VA,5,DEM,133031,VA5_1992,L PAYNE,H8VA05064,L PAYNE,1.0
12446,1990,NY,22,DEM,37034,NY22_1990,JOHN DOW,H2NY23012,JOHN DOW,1.0
12447,2010,OK,5,IND,2728,OK5_2010,DAVE WHITE,H0OK05163,DAVE WHITE,1.0
12448,1984,TN,2,REP,132604,TN2_1984,JOHN DUNCAN,H8TN02069,JOHN DUNCAN,1.0
12449,2010,OK,5,REP,123236,OK5_2010,JAMES LANKFORD,H0OK05114,JAMES LANKFORD,1.0
12450,1990,NY,23,DEM,102492,NY23_1990,MICHAEL MCNULTY,H8NY23084,MICHAEL MCNULTY,1.0
12451,1990,NY,24,DEM,56671,NY24_1990,BOB LAWRENCE,H0NY24030,BOB LAWRENCE,1.0
12452,2014,LA,1,REP,189250,LA1_2014,STEVE SCALISE,H0LA01087,STEVE SCALISE,1.0
12453,1978,MO,7,REP,104566,MO7_1978,GENE TAYLOR,H6MO07045,GENE TAYLOR,1.0
12454,2006,FL,18,REP,79631,FL18_2006,ILEANA ROS-LEHTINEN,H0FL18025,ILEANA ROS-LEHTINEN,1.0
12455,2006,FL,18,DEM,48499,FL18_2006,DAVID PATLAK,H4FL18027,DAVID PATLAK,1.0
12456,1990,NY,25,REP,91348,NY25_1990,SHERWOOD BOEHLERT,H2NY25017,SHERWOOD BOEHLERT,1.0
12457,2006,FL,19,DEM,1,FL19_2006,ROBERT WEXLER,H6FL19038,ROBERT WEXLER,1.0
12458,1980,OK,2,DEM,101516,OK2_1980,MIKE SYNAR,H8OK02023,MIKE SYNAR,1.0
12459,1990,NY,24,REP,92512,NY24_1990,GERALD SOLOMON,H8NY29016,GERALD SOLOMON,1.0
12460,1984,WI,8,DEM,73090,WI8_1984,PAUL WILLEMS,H4WI08028,PAUL WILLEMS,1.0
12461,2006,FL,20,DEM,1,FL20_2006,DEBBIE SCHULTZ,H4FL20023,DEBBIE SCHULTZ,1.0
12462,2006,FL,21,REP,66784,FL21_2006,LINCOLN DIAZ-BALART,H2FL19037,LINCOLN DIAZ-BALART,1.0
12463,1992,VA,3,DEM,132432,VA3_1992,ROBERT SCOTT,H6VA01117,ROBERT SCOTT,1.0
12464,2014,KY,5,REP,171350,KY5_2014,HAROLD ROGERS,H0KY05015,HAROLD ROGERS,1.0
12465,1978,MO,8,REP,63109,MO8_1978,DONALD MEYER,H8MO08015,DONALD MEYER,1.0
12466,1990,NY,25,LIB,17481,NY25_1990,WILLIAM GRIFFEN,H0NY25029,WILLIAM GRIFFEN,1.0
12467,1990,NY,26,REP,82866,NY26_1990,DAVID MARTIN,H0NY30011,DAVID MARTIN,1.0
12468,2014,KY,4,REP,150464,KY4_2014,THOMAS MASSIE,H2KY04121,THOMAS MASSIE,1.0
12469,2014,KY,3,DEM,157056,KY3_2014,JOHN YARMUTH,H6KY03124,JOHN YARMUTH,1.0
12470,2008,NC,8,REP,126634,NC8_2008,ROBERT HAYES,H8NC08042,ROBERT HAYES,1.0
12471,2006,FL,22,DEM,108688,FL22_2006,RON KLEIN,H6FL22040,RON KLEIN,1.0
12472,1980,OK,2,REP,86544,OK2_1980,GARY RICHARDSON,H8OK02031,GARY RICHARDSON,1.0
12473,2014,KY,3,IND,2318,KY3_2014,GREGORY PUCCETTI,H4KY03244,GREGORY PUCCETTI,1.0
12474,1978,MO,8,DEM,96509,MO8_1978,RICHARD ICHORD,H6MO08027,RICHARD ICHORD,1.0
12475,2006,FL,23,DEM,1,FL23_2006,ALCEE HASTINGS,H2FL23021,ALCEE HASTINGS,1.0
12476,2006,FL,22,OTHER,4254,FL22_2006,NEIL EVANGELISTA,H6FL22065,NEIL EVANGELISTA,1.0
12477,1992,VA,3,REP,35780,VA3_1992,DANIEL JENKINS,H2VA03047,DANIEL JENKINS,1.0
12478,1990,NY,27,REP,83442,NY27_1990,JAMES WALSH,H8NY27036,JAMES WALSH,1.0
12479,2006,FL,24,DEM,89863,FL24_2006,CLINT CURTIS,H6FL24020,CLINT CURTIS,1.0
12480,2006,FL,24,REP,123795,FL24_2006,TOM FEENEY,H2FL00250,TOM FEENEY,1.0
12481,1992,VA,2,DEM,99253,VA2_1992,OWEN PICKETT,H6VA02057,OWEN PICKETT,1.0
12482,1984,NY,7,DEM,92478,NY7_1984,GARY ACKERMAN,H4NY07011,GARY ACKERMAN,1.0
12483,1978,MO,9,DEM,135170,MO9_1978,HAROLD VOLKMER,H6MO09066,HAROLD VOLKMER,1.0
12484,2006,FL,25,REP,60765,FL25_2006,MARIO DIAZ-BALART,H2FL25018,MARIO DIAZ-BALART,1.0
12485,2014,KY,1,DEM,63596,KY1_2014,CHARLES HATCHETT,H4KY01016,CHARLES HATCHETT,1.0
12486,2014,KY,1,REP,173022,KY1_2014,ED WHITFIELD,H4KY01040,ED WHITFIELD,1.0
12487,1980,OK,1,REP,82293,OK1_1980,RICHARD FREEMAN,H0OK01014,RICHARD FREEMAN,1.0
12488,2006,GA,2,REP,41967,GA2_2006,BRADLEY HUGHES,H6GA02107,BRADLEY HUGHES,1.0
12489,2006,FL,25,DEM,43168,FL25_2006,MICHAEL CALDERIN,H6FL18022,MICHAEL CALDERIN,1.0
12490,1978,MO,10,DEM,99148,MO10_1978,BILL BURLISON,H6MO10015,BILL BURLISON,1.0
12491,2006,GA,1,REP,94961,GA1_2006,JACK KINGSTON,H2GA01157,JACK KINGSTON,1.0
12492,2006,GA,3,REP,130428,GA3_2006,LYNN WESTMORELAND,H4GA08067,LYNN WESTMORELAND,1.0
12493,2014,KS,4,DEM,69396,KS4_2014,PERRY SCHUCKMAN,H4KS04111,PERRY SCHUCKMAN,1.0
12494,1992,VA,1,REP,133537,VA1_1992,HERBERT BATEMAN,H2VA01017,HERBERT BATEMAN,1.0
12495,2014,KS,3,REP,134493,KS3_2014,KEVIN YODER,H0KS03137,KEVIN YODER,1.0
12496,1980,OK,1,DEM,115381,OK1_1980,JAMES JONES,H6OK01011,JAMES JONES,1.0
12497,2006,GA,4,REP,34778,GA4_2006,CATHERINE DAVIS,H2GA04102,CATHERINE DAVIS,1.0
12498,1990,NY,28,DEM,97815,NY28_1990,MATTHEW MCHUGH,H6NY27063,MATTHEW MCHUGH,1.0
12499,1978,MT,1,DEM,86016,MT1_1978,PAT WILLIAMS,H8MT01018,PAT WILLIAMS,1.0
12500,2014,KS,3,DEM,89584,KS3_2014,KELLY KULTALA,H4KS03188,KELLY KULTALA,1.0
12501,2006,GA,5,DEM,122380,GA5_2006,JOHN LEWIS,H6GA05217,JOHN LEWIS,1.0
12502,1980,OH,22,REP,80836,OH22_1980,JOSEPH NAHRA,H0OH22053,JOSEPH NAHRA,1.0
12503,1980,OH,23,DEM,144371,OH23_1980,RONALD MOTTL,H6OH23066,RONALD MOTTL,1.0
12504,1990,NY,27,DEM,50043,NY27_1990,PEGGY MURRAY,H0NY27033,PEGGY MURRAY,1.0
12505,1990,NY,28,REP,53077,NY28_1990,SEYMOUR KRIEGER,H0NY28056,SEYMOUR KRIEGER,1.0
12506,1984,WI,7,REP,92507,WI7_1984,MARK MICHAELSEN,H4WI07020,MARK MICHAELSEN,1.0
12507,2014,KS,2,DEM,87153,KS2_2014,MARGIE WAKEFIELD,H4KS02115,MARGIE WAKEFIELD,1.0
12508,1980,OH,20,DEM,96217,OH20_1980,MARY OAKAR,H6OH20138,MARY OAKAR,1.0
12509,1980,OH,21,DEM,83188,OH21_1980,LOUIS STOKES,H6OH21052,LOUIS STOKES,1.0
12510,1980,OH,21,REP,11103,OH21_1980,ROBERT WOODALL,H0OH21014,ROBERT WOODALL,1.0
12511,1980,OH,22,DEM,108137,OH22_1980,DENNIS ECKART,H0OH22012,DENNIS ECKART,1.0
12512,1990,NY,29,REP,89105,NY29_1990,FRANK HORTON,H6NY34028,FRANK HORTON,1.0
12513,1978,MT,2,REP,75766,MT2_1978,RON MARLENEE,H6MT02028,RON MARLENEE,1.0
12514,2014,KS,2,REP,128742,KS2_2014,LYNN JENKINS,H8KS02090,LYNN JENKINS,1.0
12515,1992,MN,5,OTHER,174139,MN5_1992,MARTIN SABO,H8MN05023,MARTIN SABO,1.0
12516,2014,IA,4,REP,169834,IA4_2014,STEVE KING,H2IA05072,STEVE KING,1.0
12517,1978,MT,2,DEM,57480,MT2_1978,THOMAS MONAHAN,H6MT02051,THOMAS MONAHAN,1.0
12518,1984,OK,3,REP,39454,OK3_1984,PATRICK MILLER,H2OK03016,PATRICK MILLER,1.0
12519,2010,OR,1,DEM,160357,OR1_2010,DAVID WU,H8OR01072,DAVID WU,1.0
12520,1978,NE,1,REP,99013,NE1_1978,DOUGLAS BEREUTER,H8NE01016,DOUGLAS BEREUTER,1.0
12521,2014,IA,4,DEM,105504,IA4_2014,JIM MOWRER,H4IA04113,JIM MOWRER,1.0
12522,2014,KS,1,DEM,65397,KS1_2014,JAMES SHEROW,H4KS01075,JAMES SHEROW,1.0
12523,1984,NY,8,DEM,99046,NY8_1984,JAMES SCHEUER,H6NY11059,JAMES SCHEUER,1.0
12524,2006,GA,7,DEM,53553,GA7_2006,ALLAN BURNS,H6GA07130,ALLAN BURNS,1.0
12525,1980,OH,19,REP,107032,OH19_1980,LYLE WILLIAMS,H8OH19037,LYLE WILLIAMS,1.0
12526,2014,IA,3,DEM,119109,IA3_2014,STACI APPEL,H4IA03065,STACI APPEL,1.0
12527,1980,AL,5,DEM,117626,AL5_1980,RONNIE FLIPPO,H6AL05038,RONNIE FLIPPO,1.0
12528,2006,GA,7,REP,130561,GA7_2006,JOHN LINDER,H0GA04023,JOHN LINDER,1.0
12529,1990,NY,30,DEM,97280,NY30_1990,LOUISE SLAUGHTER,H6NY03031,LOUISE SLAUGHTER,1.0
12530,1984,WI,7,DEM,146131,WI7_1984,DAVID OBEY,H6WI07033,DAVID OBEY,1.0
12531,1980,OH,19,DEM,77272,OH19_1980,HARRY MESHEL,H0OH19018,HARRY MESHEL,1.0
12532,1992,VA,1,DEM,89814,VA1_1992,ANDREW FOX,H0VA01029,ANDREW FOX,1.0
12533,2014,IA,3,REP,148814,IA3_2014,DAVID YOUNG,H4IA03115,DAVID YOUNG,1.0
12534,2014,IA,3,LIB,9054,IA3_2014,EDWARD WRIGHT,H4IA03131,EDWARD WRIGHT,1.0
12535,2014,IA,2,REP,129455,IA2_2014,MARIANNETTE MILLER-MEEKS,H8IA02043,MARIANNETTE MILLER-MEEKS,1.0
12536,2006,GA,8,DEM,80660,GA8_2006,JIM MARSHALL,H0GA08032,JIM MARSHALL,1.0
12537,1980,OH,18,REP,42354,OH18_1980,GARY HAMMERSLEY,H8OH18013,GARY HAMMERSLEY,1.0
12538,1978,NE,1,DEM,71311,NE1_1978,HESS DYAS,H6NE01010,HESS DYAS,1.0
12539,2014,IA,2,DEM,143431,IA2_2014,DAVID LOEBSACK,H6IA02146,DAVID LOEBSACK,1.0
12540,2006,GA,9,DEM,39240,GA9_2006,JOHN BRADBURY,H6GA09201,JOHN BRADBURY,1.0
12541,1980,OH,18,DEM,134835,OH18_1980,DOUGLAS APPLEGATE,H6OH18066,DOUGLAS APPLEGATE,1.0
12542,1992,VT,0,IND,162724,VT0_1992,BERNARD SANDERS,H8VT01016,BERNARD SANDERS,1.0
12543,1984,NY,8,REP,54264,NY8_1984,ROBERT BRANDOFINO,H4NY08019,ROBERT BRANDOFINO,1.0
12544,2006,GA,9,REP,128685,GA9_2006,NATHAN DEAL,H2GA09036,NATHAN DEAL,1.0
12545,2014,IN,9,REP,101594,IN9_2014,TODD YOUNG,H0IN09070,TODD YOUNG,1.0
12546,1980,OH,17,REP,128870,OH17_1980,JOHN ASHBROOK,H6OH17027,JOHN ASHBROOK,1.0
12547,1984,NY,9,REP,54089,NY9_1984,SERPHIN MALTESE,H4NY09066,SERPHIN MALTESE,1.0
12548,1992,UT,3,REP,84019,UT3_1992,RICHARD HARRINGTON,H0UT03037,RICHARD HARRINGTON,1.0
12549,1990,NY,31,REP,70898,NY31_1990,BILL PAXON,H8NY31012,BILL PAXON,1.0
12550,1990,NY,31,DEM,65428,NY31_1990,KEVIN GAUGHAN,H0NY31027,KEVIN GAUGHAN,1.0
12551,2014,IN,8,DEM,61384,IN8_2014,TOM SPANGLER,H4IN08207,TOM SPANGLER,1.0
12552,2014,IN,9,DEM,55016,IN9_2014,BILL BAILEY,H4IN09072,BILL BAILEY,1.0
12553,2014,IN,8,LIB,6587,IN8_2014,ANDREW HORNING,H2IN07088,ANDREW HORNING,1.0
12554,2006,GA,11,DEM,48261,GA11_2006,PATRICK PILLION,H6GA11041,PATRICK PILLION,1.0
12555,2006,GA,11,REP,118524,GA11_2006,PHIL GINGREY,H2GA11149,PHIL GINGREY,1.0
12556,2006,GA,10,REP,117721,GA10_2006,CHARLIE NORWOOD,H4GA10022,CHARLIE NORWOOD,1.0
12557,2014,IN,8,REP,103344,IN8_2014,LARRY BUCSHON,H0IN08114,LARRY BUCSHON,1.0
12558,2014,IN,7,REP,46887,IN7_2014,CATHERINE PING,H8IN07259,CATHERINE PING,1.0
12559,2006,GA,12,DEM,71651,GA12_2006,JOHN BARROW,H4GA12010,JOHN BARROW,1.0
12560,1980,OH,17,DEM,47900,OH17_1980,DONALD YUNKER,H0OH17012,DONALD YUNKER,1.0
12561,1990,NY,33,DEM,81609,NY33_1990,HENRY NOWAK,H6NY37039,HENRY NOWAK,1.0
12562,2014,IN,7,DEM,61443,IN7_2014,ANDRE CARSON,H8IN07184,ANDRE CARSON,1.0
12563,2006,GA,13,DEM,103019,GA13_2006,DAVID SCOTT,H2GA13012,DAVID SCOTT,1.0
12564,1980,OH,16,REP,149960,OH16_1980,RALPH REGULA,H6OH16029,RALPH REGULA,1.0
12565,1978,NE,2,DEM,77135,NE2_1978,JOHN CAVANAUGH,H6NE02190,JOHN CAVANAUGH,1.0
12566,1990,NY,32,DEM,65652,NY32_1990,JOHN LAFALCE,H6NY36015,JOHN LAFALCE,1.0
12567,1978,NE,3,DEM,35371,NE3_1978,MARILYN FOWLER,H8NE03012,MARILYN FOWLER,1.0
12568,2014,IN,6,DEM,45509,IN6_2014,SUSAN HEITZMAN,H2IN06239,SUSAN HEITZMAN,1.0
12569,2006,GA,13,REP,45770,GA13_2006,DEBORAH HONEYCUTT,H6GA13013,DEBORAH HONEYCUTT,1.0
12570,2014,IN,5,REP,105277,IN5_2014,SUSAN BROOKS,H2IN05082,SUSAN BROOKS,1.0
12571,2006,HI,1,DEM,112904,HI1_2006,NEIL ABERCROMBIE,H6HI01121,NEIL ABERCROMBIE,1.0
12572,2006,HI,1,REP,49890,HI1_2006,RICHARD HOUGH,H6HI01188,RICHARD HOUGH,1.0
12573,1980,OH,16,DEM,39219,OH16_1980,LARRY SLAGLE,H0OH16014,LARRY SLAGLE,1.0
12574,2008,NC,8,DEM,157185,NC8_2008,LARRY KISSELL,H6NC08111,LARRY KISSELL,1.0
12575,1992,MN,6,IND,48329,MN6_1992,DEAN BARKLEY,H2MN06107,DEAN BARKLEY,1.0
12576,2008,NC,7,DEM,215383,NC7_2008,MIKE MCINTYRE,H8NC07044,MIKE MCINTYRE,1.0
12577,1978,NE,3,REP,141597,NE3_1978,VIRGINIA SMITH,H6NE03016,VIRGINIA SMITH,1.0
12578,1984,WI,6,REP,170271,WI6_1984,THOMAS PETRI,H0WI06061,THOMAS PETRI,1.0
12579,2006,HI,2,DEM,106906,HI2_2006,MAZIE HIRONO,H6HI02251,MAZIE HIRONO,1.0
12580,1992,UT,2,REP,118307,UT2_1992,ENID GREENE,H2UT02092,ENID GREENE,1.0
12581,2014,IN,5,DEM,49756,IN5_2014,SHAWN DENNEY,H4IN05120,SHAWN DENNEY,1.0
12582,2006,HI,2,REP,68244,HI2_2006,BOB HOGUE,H6HI02285,BOB HOGUE,1.0
12583,2006,ID,1,DEM,103935,ID1_2006,LARRY GRANT,H6ID01185,LARRY GRANT,1.0
12584,1980,OH,15,REP,129025,OH15_1980,CHALMERS WYLIE,H6OH15039,CHALMERS WYLIE,1.0
12585,2014,IN,5,LIB,6407,IN5_2014,JOHN KROM,H4IN05153,JOHN KROM,1.0
12586,1984,NY,9,DEM,71420,NY9_1984,THOMAS MANTON,H8NY09059,THOMAS MANTON,1.0
12587,1990,NY,34,DEM,37421,NY34_1990,JOSEPH LEAHEY,H0NY34054,JOSEPH LEAHEY,1.0
12588,2006,ID,2,DEM,73441,ID2_2006,JIM HANSEN,H6ID02142,JIM HANSEN,1.0
12589,2006,ID,2,REP,132262,ID2_2006,MICHAEL SIMPSON,H8ID02064,MICHAEL SIMPSON,1.0
12590,2014,IN,4,DEM,47056,IN4_2014,JOHN DALE,H4IN04172,JOHN DALE,1.0
12591,1992,UT,1,REP,160037,UT1_1992,JAMES HANSEN,H0UT01015,JAMES HANSEN,1.0
12592,2014,IN,3,REP,97892,IN3_2014,MARLIN STUTZMAN,H0IN03198,MARLIN STUTZMAN,1.0
12593,2006,IL,1,DEM,146623,IL1_2006,BOBBY RUSH,H2IL01042,BOBBY RUSH,1.0
12594,2014,IN,3,DEM,39771,IN3_2014,JUSTIN KUHNLE,H2IN03152,JUSTIN KUHNLE,1.0
12595,1980,OH,14,REP,55962,OH14_1980,LOUIS MANGELS,H0OH14019,LOUIS MANGELS,1.0
12596,2014,IN,1,DEM,86579,IN1_2014,PETER VISCLOSKY,H4IN01012,PETER VISCLOSKY,1.0
12597,2006,IL,3,DEM,127768,IL3_2006,DANIEL LIPINSKI,H4IL03077,DANIEL LIPINSKI,1.0
12598,1980,OH,14,DEM,103336,OH14_1980,JOHN SEIBERLING,H6OH14016,JOHN SEIBERLING,1.0
12599,1978,NH,1,REP,49131,NH1_1978,DANIEL HUGHES,H8NH01012,DANIEL HUGHES,1.0
12600,1992,TX,30,REP,37853,TX30_1992,LUCY CAIN,H2TX30012,LUCY CAIN,1.0
12601,2014,IN,1,REP,51000,IN1_2014,MARK LEYVA,H8IN01096,MARK LEYVA,1.0
12602,1990,NC,1,REP,57526,NC1_1990,HOWARD MOYE,H6NC01017,HOWARD MOYE,1.0
12603,2006,IL,4,DEM,69910,IL4_2006,LUIS GUTIERREZ,H2IL08039,LUIS GUTIERREZ,1.0
12604,1980,OH,13,DEM,113439,OH13_1980,DONALD PEASE,H6OH13042,DONALD PEASE,1.0
12605,1990,NC,1,DEM,105832,NC1_1990,WALTER JONES,H6NC01025,WALTER JONES,1.0
12606,2014,IL,18,REP,184363,IL18_2014,AARON SCHOCK,H8IL18043,AARON SCHOCK,1.0
12607,2014,IL,18,DEM,62377,IL18_2014,DARREL MILLER,H4IL18117,DARREL MILLER,1.0
12608,1984,WI,6,DEM,54266,WI6_1984,DAVID IAQUINTA,H4WI06014,DAVID IAQUINTA,1.0
12609,2014,IL,17,DEM,110560,IL17_2014,CHERI BUSTOS,H2IL17071,CHERI BUSTOS,1.0
12610,2006,IL,5,DEM,114319,IL5_2006,RAHM EMANUEL,H2IL05092,RAHM EMANUEL,1.0
12611,1978,NH,1,LIB,2407,NH1_1978,JAMES PINARD,H8NH01046,JAMES PINARD,1.0
12612,1990,NC,2,REP,44263,NC2_1990,HAL SHARPE,H0NC02018,HAL SHARPE,1.0
12613,2014,IL,15,REP,166274,IL15_2014,JOHN SHIMKUS,H2IL20042,JOHN SHIMKUS,1.0
12614,2014,IL,16,DEM,63810,IL16_2014,RANDALL OLSEN,H4IL00032,RANDALL OLSEN,1.0
12615,2014,IL,16,REP,153388,IL16_2014,ADAM KINZINGER,H0IL11052,ADAM KINZINGER,1.0
12616,1978,NH,1,DEM,82697,NH1_1978,NORMAN D'AMOURS,H6NH01032,NORMAN D'AMOURS,1.0
12617,2006,IL,6,REP,91382,IL6_2006,PETER ROSKAM,H6IL06117,PETER ROSKAM,1.0
12618,2006,IL,5,REP,32250,IL5_2006,KEVIN WHITE,H6IL05143,KEVIN WHITE,1.0
12619,2014,IL,14,REP,145369,IL14_2014,RANDY HULTGREN,H0IL14080,RANDY HULTGREN,1.0
12620,2006,IL,7,DEM,143071,IL7_2006,DANNY DAVIS,H4IL07037,DANNY DAVIS,1.0
12621,2014,IL,15,DEM,55652,IL15_2014,ERIC THORSLAND,H4IL15071,ERIC THORSLAND,1.0
