,year,state,district,party,candidatevotes,race_id,clean_namehouse,FEC_ID,clean_namefec,similarity_score
17599,2018,OH,12,DEM,161251,OH12_2018,DANNY O'CONNOR,H8OH12297,DANIEL O'CONNOR,0.8275862068965517
17600,2018,MI,2,REP,168970,MI2_2018,BILL HUIZENGA,H0MI02094,WILLIAM HUIZENGA,0.8275862068965517
17602,2010,MI,2,REP,148864,MI2_2010,BILL HUIZENGA,H0MI02094,WILLIAM HUIZENGA,0.8275862068965517
17606,2022,CA,29,DEM,69915,CA29_2022,TONY C├â┬üRDENAS,H2CA28113,TONY CARDENAS,0.8275862068965517
17611,2010,WV,1,DEM,89220,WV1_2010,MIKE OLIVERIO,H0WV01106,MICHAEL OLIVERIO,0.8275862068965517
17614,2022,PA,11,DEM,121835,PA11_2022,BOB HOLLISTER,H2PA11114,ROBERT HOLLISTER,0.8275862068965517
17616,2016,TX,12,DEM,76029,TX12_2016,BILL BRADSHAW,H6TX12136,WILLIAM BRADSHAW,0.8275862068965517
17620,2024,NY,23,REP,213928,NY23_2024,NICHOLAS LANGWORTHY,H2NY23228,NICK LANGWORTHY,0.8235294117647058
17622,2016,NV,2,DEM,115722,NV2_2016,H EVANS,H6NV02248,HUGH EVANS,0.8235294117647058
17627,2014,WI,5,DEM,101190,WI5_2014,CHRIS ROCKWOOD,H4WI05099,CHRISTOPHER ROCKWOOD,0.8235294117647058
17629,2018,PA,6,DEM,177704,PA6_2018,CHRISTINA HOULAHAN,H8PA06087,CHRISSY HOULAHAN,0.8235294117647058
17630,2022,NY,25,REP,108010,NY25_2022,LA├ó┬Ç┬ÖRON SINGLETARY,H2NY25082,LA'RON SINGLETARY,0.8205128205128205
17633,2008,SC,3,REP,186799,SC3_2008,J BARRETT,H2SC03057,JAMES BARRETT,0.8181818181818182
17637,2012,TN,5,DEM,171621,TN5_2012,JIM COOPER,H2TN05131,JAMES COOPER,0.8181818181818182
17639,2010,MI,3,DEM,83953,MI3_2010,PAT MILES,H0MI03175,PATRICK MILES,0.8181818181818182
17640,2020,OH,4,REP,235875,OH4_2020,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17645,2018,OH,4,REP,167993,OH4_2018,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17655,2022,OR,4,DEM,171372,OR4_2022,VAL HOYLE,H2OR04095,VALERIE HOYLE,0.8181818181818182
17656,2024,TN,5,REP,205075,TN5_2024,ANDREW OGLES,H2TN05446,ANDY OGLES,0.8181818181818182
17659,2014,OH,4,REP,125907,OH4_2014,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17660,2012,OH,4,REP,182643,OH4_2012,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17661,2024,OH,4,REP,273297,OH4_2024,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17664,2012,SC,1,REP,179908,SC1_2012,TIM SCOTT,H0SC01279,TIMOTHY SCOTT,0.8181818181818182
17665,2020,PA,8,REP,165783,PA8_2020,JAMES BOGNET,H0PA08221,JIM BOGNET,0.8181818181818182
17669,2010,TX,27,LIB,5376,TX27_2010,ED MISHOU,H0TX27046,EDWARD MISHOU,0.8181818181818182
17670,2010,PA,12,REP,91170,PA12_2010,TIM BURNS,H0PA12090,TIMOTHY BURNS,0.8181818181818182
17673,2018,NY,15,OTHER,2462,NY15_2018,JOSE SERRANO,H2NY15083,JOSE SUERO,0.8181818181818182
17678,2010,TN,5,DEM,99162,TN5_2010,JIM COOPER,H2TN05131,JAMES COOPER,0.8181818181818182
17679,2018,TN,5,DEM,177923,TN5_2018,JIM COOPER,H2TN05131,JAMES COOPER,0.8181818181818182
17680,2012,CO,5,LIB,22778,CO5_2012,JIM PIRTLE,H2CO05067,JAMES PIRTLE,0.8181818181818182
17683,2008,TN,5,DEM,181467,TN5_2008,JIM COOPER,H2TN05131,JAMES COOPER,0.8181818181818182
17684,2020,MI,5,REP,150772,MI5_2020,TIM KELLY,H0MI05162,TIMOTHY KELLY,0.8181818181818182
17696,2018,FL,5,DEM,180527,FL5_2018,AL LAWSON,H0FL02086,ALFRED LAWSON,0.8181818181818182
17701,2016,TN,5,DEM,171111,TN5_2016,JIM COOPER,H2TN05131,JAMES COOPER,0.8181818181818182
17707,2012,MI,5,REP,103931,MI5_2012,JIM SLEZAK,H2MI05127,JAMES SLEZAK,0.8181818181818182
17708,2016,OH,4,REP,210227,OH4_2016,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17714,2008,MO,9,DEM,152956,MO9_2008,JUDY BAKER,H8MO09088,JUDITH BAKER,0.8181818181818182
17717,2022,OH,4,REP,200773,OH4_2022,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17720,2024,WA,1,REP,132538,WA1_2024,JEB BREWER,H4WA01266,JAMES BREWER,0.8181818181818182
17722,2012,FL,2,DEM,157634,FL2_2012,AL LAWSON,H0FL02086,ALFRED LAWSON,0.8181818181818182
17723,2024,NJ,7,DEM,200025,NJ7_2024,SUE ALTMAN,H4NJ07107,SUSAN ALTMAN,0.8181818181818182
17727,2010,OH,17,REP,57352,OH17_2010,JIM GRAHAM,H0OH17145,JAMES GRAHAM,0.8181818181818182
17728,2010,OH,4,REP,146029,OH4_2010,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17730,2008,OH,10,REP,107918,OH10_2008,JIM TRAKAS,H8OH10085,JAMES TRAKAS,0.8181818181818182
17734,2016,FL,5,DEM,194549,FL5_2016,AL LAWSON,H0FL02086,ALFRED LAWSON,0.8181818181818182
17739,2024,OR,4,DEM,195862,OR4_2024,VAL HOYLE,H2OR04095,VALERIE HOYLE,0.8181818181818182
17740,2012,MN,6,OTHER,174944,MN6_2012,JIM GRAVES,H2MN06198,JAMES GRAVES,0.8181818181818182
17743,2010,TX,16,REP,31051,TX16_2010,TIM BESCO,H0TX16064,TIMOTHY BESCO,0.8181818181818182
17744,2012,NY,15,OTHER,2418,NY15_2012,JOSE SERRANO,H2NY15083,JOSE SUERO,0.8181818181818182
17750,2010,MO,3,REP,94757,MO3_2010,ED MARTIN,H0MO03112,EDWARD MARTIN,0.8181818181818182
17751,2008,FL,6,DEM,146655,FL6_2008,TIM CUNHA,H8FL06080,TIMOTHY CUNHA,0.8181818181818182
17752,2012,WA,9,REP,76105,WA9_2012,JIM POSTMA,H8WA09047,JAMES POSTMA,0.8181818181818182
17755,2014,NY,15,OTHER,1778,NY15_2014,JOSE SERRANO,H2NY15083,JOSE SUERO,0.8181818181818182
17757,2014,TN,5,DEM,96148,TN5_2014,JIM COOPER,H2TN05131,JAMES COOPER,0.8181818181818182
17759,2020,TN,5,DEM,252155,TN5_2020,JIM COOPER,H2TN05131,JAMES COOPER,0.8181818181818182
17764,2008,OH,4,REP,186154,OH4_2008,JIM JORDAN,H6OH04082,JAMES JORDAN,0.8181818181818182
17765,2010,AL,5,DEM,95192,AL5_2010,STEVE RABY,H0AL05197,STEPHEN RABY,0.8181818181818182
17768,2010,SC,1,REP,152755,SC1_2010,TIM SCOTT,H0SC01279,TIMOTHY SCOTT,0.8181818181818182
17771,2012,TN,4,DEM,102022,TN4_2012,ERIC STEWART,H2TN04258,RICHARD STEWART,0.8148148148148148
17778,2012,PA,9,REP,169177,PA9_2012,BILL SHUSTER,H2PA09035,WILLIAM SHUSTER,0.8148148148148148
17779,2008,PA,9,REP,174951,PA9_2008,BILL SHUSTER,H2PA09035,WILLIAM SHUSTER,0.8148148148148148
17780,2024,GA,10,REP,256442,GA10_2024,MIKE COLLINS,H4GA10071,MICHAEL COLLINS,0.8148148148148148
17784,2018,WV,2,REP,110504,WV2_2018,ALEX MOONEY,H4WV02080,ALEXANDER MOONEY,0.8148148148148148
17789,2018,FL,2,DEM,96233,FL2_2018,BOB RACKLEFF,H8FL02097,ROBERT RACKLEFF,0.8148148148148148
17790,2008,GA,8,REP,117446,GA8_2008,RICK GODDARD,H8GA08043,RICHARD GODDARD,0.8148148148148148
17791,2016,MI,3,OTHER,10420,MI3_2016,TED GERRARD,H0MI03209,THEODORE GERRARD,0.8148148148148148
17792,2010,OH,14,DEM,72604,OH14_2010,BILL O'NEILL,H8OH14087,WILLIAM O'NEILL,0.8148148148148148
17794,2010,LA,6,REP,138607,LA6_2010,BILL CASSIDY,H8LA00017,WILLIAM CASSIDY,0.8148148148148148
17795,2010,PA,9,REP,141904,PA9_2010,BILL SHUSTER,H2PA09035,WILLIAM SHUSTER,0.8148148148148148
17802,2024,TX,37,REP,80366,TX37_2024,JENNY SHARON,H0TX35064,JENNIFER SHARON,0.8148148148148148
17804,2008,FL,1,REP,232559,FL1_2008,JEFF MILLER,H2FL01100,JEFFERSON MILLER,0.8148148148148148
17815,2024,NY,7,REP,43052,NY7_2024,BILL KREGLER,H4NY07128,WILLIAM KREGLER,0.8148148148148148
17816,2012,FL,1,REP,238440,FL1_2012,JEFF MILLER,H2FL01100,JEFFERSON MILLER,0.8148148148148148
17818,2012,MI,6,DEM,136563,MI6_2012,MIKE O'BRIEN,H2MI06075,MICHAEL O'BRIEN,0.8148148148148148
17821,2010,FL,1,REP,170821,FL1_2010,JEFF MILLER,H2FL01100,JEFFERSON MILLER,0.8148148148148148
17822,2014,MI,12,REP,64716,MI12_2014,TERRY BOWMAN,H4MI12061,TERRENCE BOWMAN,0.8148148148148148
17823,2016,PA,9,REP,186580,PA9_2016,BILL SHUSTER,H2PA09035,WILLIAM SHUSTER,0.8148148148148148
17826,2008,CA,52,DEM,111051,CA52_2008,MIKE LUMPKIN,H8CA52078,MICHAEL LUMPKIN,0.8148148148148148
17831,2016,PA,6,DEM,155000,PA6_2016,MIKE PARRISH,H4PA06052,MICHAEL PARRISH,0.8148148148148148
17832,2014,MI,3,DEM,84720,MI3_2014,BOB GOODRICH,H4MI03227,ROBERT GOODRICH,0.8148148148148148
17833,2022,MI,1,DEM,145403,MI1_2022,BOB LORINSER,H2MI01142,ROBERT LORINSER,0.8148148148148148
17835,2014,WV,2,REP,72619,WV2_2014,ALEX MOONEY,H4WV02080,ALEXANDER MOONEY,0.8148148148148148
17836,2022,TX,37,REP,59923,TX37_2022,JENNY SHARON,H0TX35064,JENNIFER SHARON,0.8148148148148148
17839,2020,PA,12,REP,241035,PA12_2020,FREDERICK KELLER,H0PA12181,FRED KELLER,0.8148148148148148
17840,2008,OH,14,DEM,125214,OH14_2008,BILL O'NEILL,H8OH14087,WILLIAM O'NEILL,0.8148148148148148
17842,2014,PA,9,REP,110094,PA9_2014,BILL SHUSTER,H2PA09035,WILLIAM SHUSTER,0.8148148148148148
17843,2018,MA,9,DEM,192347,MA9_2018,BILL KEATING,H0MA10082,WILLIAM KEATING,0.8148148148148148
17846,2016,NC,1,LIB,8471,NC1_2016,J SUMMERELL,H6NC01124,JOSEPH SUMMERELL,0.8148148148148148
17847,2022,VA,2,REP,153328,VA2_2022,JEN KIGGANS,H2VA02064,JENNIFER KIGGANS,0.8148148148148148
17848,2014,FL,1,REP,165086,FL1_2014,JEFF MILLER,H2FL01100,JEFFERSON MILLER,0.8148148148148148
17855,2024,MN,8,OTHER,176724,MN8_2024,JEN SCHULTZ,H2MN08152,JENNIFER SCHULTZ,0.8148148148148148
17856,2008,NC,11,REP,122087,NC11_2008,CARL MUMPOWER,H8NC11079,RALPH MUMPOWER,0.8148148148148148
17857,2016,CA,19,REP,64061,CA19_2016,G LANCASTER,H6CA19121,GORDON LANCASTER,0.8148148148148148
17858,2020,TX,17,DEM,125565,TX17_2020,RICK KENNEDY,H8TX17149,RICHARD KENNEDY,0.8148148148148148
17860,2018,HI,1,REP,42498,HI1_2018,CAM CAVASSO,H8HI00012,CAMPBELL CAVASSO,0.8148148148148148
17861,2012,LA,6,REP,243553,LA6_2012,BILL CASSIDY,H8LA00017,WILLIAM CASSIDY,0.8148148148148148
17869,2022,IN,7,DEM,117309,IN7_2022,ANDR├â┬ë CARSON,H8IN07184,ANDRE CARSON,0.8148148148148148
17874,2022,GA,10,REP,198523,GA10_2022,MIKE COLLINS,H4GA10071,MICHAEL COLLINS,0.8148148148148148
17875,2012,WV,3,REP,92238,WV3_2012,RICK SNUFFER,H4WV03047,RICHARD SNUFFER,0.8148148148148148
17876,2018,MI,3,OTHER,7445,MI3_2018,TED GERRARD,H0MI03209,THEODORE GERRARD,0.8148148148148148
17878,2022,MN,8,OTHER,141009,MN8_2022,JEN SCHULTZ,H2MN08152,JENNIFER SCHULTZ,0.8148148148148148
17880,2016,NC,11,DEM,129103,NC11_2016,RICK BRYSON,H6NC11198,FREDERICK BRYSON,0.8148148148148148
17882,2010,MI,3,OTHER,2144,MI3_2010,TED GERRARD,H0MI03209,THEODORE GERRARD,0.8148148148148148
17884,2018,TX,17,DEM,98070,TX17_2018,RICK KENNEDY,H8TX17149,RICHARD KENNEDY,0.8148148148148148
17885,2020,TX,35,REP,80795,TX35_2020,JENNY SHARON,H0TX35064,JENNIFER SHARON,0.8148148148148148
17888,2008,PA,10,REP,124681,PA10_2008,CHRIS HACKETT,H8PA10113,CHRISTOPHER HACKETT,0.8125
17889,2020,CO,3,OTHER,4265,CO3_2020,CRITTER MILTON,H0CO03173,CHRISTOPHER MILTON,0.8125
17890,2020,MD,5,REP,123525,MD5_2020,CHRIS PALOMBI,H0MD05225,CHRISTOPHER PALOMBI,0.8125
17891,2022,PA,17,DEM,193615,PA17_2022,CHRIS DELUZIO,H2PA17103,CHRISTOPHER DELUZIO,0.8125
17893,2012,VA,11,REP,117902,VA11_2012,CHRIS PERKINS,H2VA11149,CHRISTOPHER PERKINS,0.8125
17894,2014,MD,5,REP,80752,MD5_2014,CHRIS CHAFFEE,H4MD05169,CHRISTOPHER CHAFFEE,0.8125
17895,2012,CA,53,REP,103482,CA53_2012,NICK POPADITCH,H0CA51036,NICHOLAS POPADITCH,0.8125
17896,2010,CA,51,REP,57488,CA51_2010,NICK POPADITCH,H0CA51036,NICHOLAS POPADITCH,0.8125
17897,2012,NV,1,REP,56521,NV1_2012,CHRIS EDWARDS,H2NV01207,CHRISTOPHER EDWARDS,0.8125
17898,2018,NY,27,REP,114506,NY27_2018,CHRIS COLLINS,H8NY29032,CHRISTOPHER COLLINS,0.8125
17899,2016,NY,27,REP,175509,NY27_2016,CHRIS COLLINS,H8NY29032,CHRISTOPHER COLLINS,0.8125
17900,2014,CA,24,REP,95566,CA24_2014,CHRIS MITCHUM,H2CA23114,CHRISTOPHER MITCHUM,0.8125
17901,2008,IA,4,DEM,120746,IA4_2008,BECKY GREENWALD,H8IA04056,REBECCA GREENWALD,0.8125
17902,2012,NY,27,REP,137250,NY27_2012,CHRIS COLLINS,H8NY29032,CHRISTOPHER COLLINS,0.8125
17904,2014,NY,27,REP,109171,NY27_2014,CHRIS COLLINS,H8NY29032,CHRISTOPHER COLLINS,0.8125
17908,2024,PA,14,DEM,134755,PA14_2024,CHRIS DZIADOS,H4PA14106,CHRISTOPHER DZIADOS,0.8125
17909,2022,MD,5,REP,94000,MD5_2022,CHRIS PALOMBI,H0MD05225,CHRISTOPHER PALOMBI,0.8125
17910,2016,SC,4,DEM,91676,SC4_2016,CHRIS FEDALEI,H6SC04163,CHRISTOPHER FEDALEI,0.8125
17918,2010,NM,1,REP,104215,NM1_2010,JONATHAN BARELA,H0NM01163,JON BARELA,0.8
17919,2020,LA,4,REP,185265,LA4_2020,MIKE JOHNSON,H6LA04138,JAMES JOHNSON,0.8
17926,2014,OH,13,DEM,120230,OH13_2014,TIM RYAN,H2OH17109,TIMOTHY RYAN,0.8
17927,2022,UT,2,DEM,88224,UT2_2022,NICK MITCHELL,H2UT02498,NICHOLAS MITCHELL,0.8
17931,2024,AL,3,REP,243848,AL3_2024,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
17932,2012,CA,46,REP,54121,CA46_2012,JERRY HAYDEN,H2CA46107,GERARD HAYDEN,0.8
17934,2008,IN,9,REP,120529,IN9_2008,MIKE SODREL,H2IN09084,MICHAEL SODREL,0.8
17937,2020,MI,6,REP,211496,MI6_2020,FRED UPTON,H6MI04113,FREDERICK UPTON,0.8
17942,2016,MI,6,REP,193259,MI6_2016,FRED UPTON,H6MI04113,FREDERICK UPTON,0.8
17943,2012,CT,4,DEM,167320,CT4_2012,JAMES HIMES,H8CT04172,JIM HIMES,0.8
17946,2022,OH,4,DEM,89383,OH4_2022,TAMIE WILSON,H6OH04173,TAMARA WILSON,0.8
17949,2012,CA,14,REP,54455,CA14_2012,DEBORAH BACIGALUPI,H2CA14139,DEBBIE BACIGALUPI,0.8
17950,2012,FL,1,DEM,92961,FL1_2012,JIM BRYAN,H8FL01099,JAMES BRYAN,0.8
17957,2020,IN,3,REP,220989,IN3_2020,JIM BANKS,H6IN03229,JAMES BANKS,0.8
17959,2012,CA,7,DEM,141241,CA7_2012,AMI BERA,H0CA03078,AMERISH BERA,0.8
17962,2024,NJ,9,DEM,130514,NJ9_2024,NELLIE POU,H4NJ09194,NELIDA POU,0.8
17965,2012,FL,19,DEM,109746,FL19_2012,JIM ROACH,H0FL14065,JAMES ROACH,0.8
17971,2022,LA,4,REP,1,LA4_2022,MIKE JOHNSON,H6LA04138,JAMES JOHNSON,0.8
17972,2014,MO,4,DEM,46464,MO4_2014,NATE IRVIN,H4MO04120,NATHANIEL IRVIN,0.8
17973,2024,CA,6,DEM,165408,CA6_2024,AMI BERA,H0CA03078,AMERISH BERA,0.8
17976,2020,NY,2,DEM,144849,NY2_2020,JACKIE GORDON,H0NY02192,JACQUELINE GORDON,0.8
17977,2014,MI,6,REP,116801,MI6_2014,FRED UPTON,H6MI04113,FREDERICK UPTON,0.8
17983,2018,MI,6,REP,147436,MI6_2018,FRED UPTON,H6MI04113,FREDERICK UPTON,0.8
17985,2012,AL,3,REP,175306,AL3_2012,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
17986,2010,NY,20,REP,110813,NY20_2010,CHRISTOPHER GIBSON,H0NY20095,CHRIS GIBSON,0.8
17988,2016,NC,6,DEM,143167,NC6_2016,PETE GLIDEWELL,H6NC06099,POWELL GLIDEWELL,0.8
17989,2020,NY,27,REP,192619,NY27_2020,CHRIS JACOBS,H0NY27090,CHRISTOPHER JACOBS,0.8
17990,2024,CA,27,REP,146050,CA27_2024,MIKE GARCIA,H0CA25105,MICHAEL GARCIA,0.8
17996,2022,IN,3,REP,131579,IN3_2022,JIM BANKS,H6IN03229,JAMES BANKS,0.8
17999,2012,KS,4,REP,161094,KS4_2012,MIKE POMPEO,H0KS04051,MICHAEL POMPEO,0.8
18003,2008,CA,25,DEM,105929,CA25_2008,JACKIE CONAWAY,H8CA25058,JACQUESE CONAWAY,0.8
18007,2022,CT,4,DEM,140262,CT4_2022,JAMES HIMES,H8CT04172,JIM HIMES,0.8
18008,2010,MI,8,REP,156931,MI8_2010,MIKE ROGERS,H0MI08042,MICHAEL ROGERS,0.8
18010,2010,MI,6,REP,123142,MI6_2010,FRED UPTON,H6MI04113,FREDERICK UPTON,0.8
18011,2020,OH,13,DEM,173631,OH13_2020,TIM RYAN,H2OH17109,TIMOTHY RYAN,0.8
18012,2024,CA,46,DEM,134013,CA46_2024,J. CORREA,H6CA46116,JOSE CORREA,0.8
18013,2008,CA,20,REP,32118,CA20_2008,JIM LOPEZ,H6CA20137,JAMES LOPEZ,0.8
18015,2008,VA,6,DEM,114367,VA6_2008,S RASOUL,H8VA06047,SALAM RASOUL,0.8
18017,2008,OK,2,DEM,173757,OK2_2008,DAN BOREN,H4OK02089,DAVID BOREN,0.8
18018,2020,CT,4,DEM,224432,CT4_2020,JAMES HIMES,H8CT04172,JIM HIMES,0.8
18019,2008,MI,6,REP,188157,MI6_2008,FRED UPTON,H6MI04113,FREDERICK UPTON,0.8
18023,2014,KS,4,REP,138757,KS4_2014,MIKE POMPEO,H0KS04051,MICHAEL POMPEO,0.8
18025,2020,CO,4,REP,285606,CO4_2020,KEN BUCK,H4CO04090,KENNETH BUCK,0.8
18027,2016,OH,13,DEM,208610,OH13_2016,TIM RYAN,H2OH17109,TIMOTHY RYAN,0.8
18029,2008,OH,17,DEM,218896,OH17_2008,TIM RYAN,H2OH17109,TIMOTHY RYAN,0.8
18030,2008,MI,8,REP,204408,MI8_2008,MIKE ROGERS,H0MI08042,MICHAEL ROGERS,0.8
18033,2018,OH,10,REP,157554,OH10_2018,MIKE TURNER,H2OH03067,MICHAEL TURNER,0.8
18035,2018,OH,13,DEM,153323,OH13_2018,TIM RYAN,H2OH17109,TIMOTHY RYAN,0.8
18038,2024,OH,4,DEM,125905,OH4_2024,TAMIE WILSON,H2OH04164,TAMARA WILSON,0.8
18042,2010,ND,0,REP,129802,ND0_2010,RICK BERG,H4ND00053,RICK BECKER,0.8
18043,2014,WV,2,IND,6250,WV2_2014,ED RABEL,H4WV02163,EDWARD RABEL,0.8
18046,2012,MI,6,REP,174955,MI6_2012,FRED UPTON,H6MI04113,FREDERICK UPTON,0.8
18049,2018,IA,4,DEM,147246,IA4_2018,JD SCHOLTEN,H8IA04106,JAMES SCHOLTEN,0.8
18051,2008,AL,3,REP,142708,AL3_2008,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
18052,2024,CT,4,DEM,200791,CT4_2024,JAMES HIMES,H8CT04172,JIM HIMES,0.8
18053,2016,KS,4,REP,166998,KS4_2016,MIKE POMPEO,H0KS04051,MICHAEL POMPEO,0.8
18055,2016,AL,3,REP,192164,AL3_2016,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
18057,2022,TX,27,DEM,73611,TX27_2022,MACLOVIO JR,H2TX27299,MACLOVIO PEREZ,0.8
18058,2010,OH,7,DEM,70400,OH7_2010,BILL CONNER,H6OH07101,WILLIAM CONNER,0.8
18059,2012,MI,8,REP,202217,MI8_2012,MIKE ROGERS,H0MI08042,MICHAEL ROGERS,0.8
18062,2010,AL,3,REP,117736,AL3_2010,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
18063,2020,SC,4,DEM,133023,SC4_2020,KIM NELSON,H0SC04281,KIMBERLY NELSON,0.8
18066,2020,CA,25,REP,169638,CA25_2020,MIKE GARCIA,H0CA25105,MICHAEL GARCIA,0.8
18068,2016,IA,4,DEM,142993,IA4_2016,KIM WEAVER,H6IA04134,KIMBERLY WEAVER,0.8
18069,2024,MD,2,REP,152079,MD2_2024,KIM KLACIK,H0MD07197,KIMBERLY KLACIK,0.8
18072,2018,IN,4,REP,156539,IN4_2018,JIM BAIRD,H8IN04199,JAMES BAIRD,0.8
18074,2018,IN,3,REP,158927,IN3_2018,JIM BANKS,H6IN03229,JAMES BANKS,0.8
18075,2010,KY,2,DEM,73749,KY2_2010,ED MARKSBERRY,H0KY02087,WARREN MARKSBERRY,0.8
18079,2010,OH,17,DEM,102758,OH17_2010,TIM RYAN,H2OH17109,TIMOTHY RYAN,0.8
18080,2010,KS,4,REP,119575,KS4_2010,MIKE POMPEO,H0KS04051,MICHAEL POMPEO,0.8
18082,2016,CA,7,DEM,152133,CA7_2016,AMI BERA,H0CA03078,AMERISH BERA,0.8
18083,2020,CA,7,DEM,217416,CA7_2020,AMI BERA,H0CA03078,AMERISH BERA,0.8
18085,2008,MO,3,REP,92759,MO3_2008,CHRIS SANDER,H8MO03149,CHRISTOPHER SANDER,0.8
18088,2016,CA,13,REP,29754,CA13_2016,SUE CARO,H6CA13140,SUZANNE CARO,0.8
18090,2010,OK,2,DEM,108203,OK2_2010,DAN BOREN,H4OK02089,DAVID BOREN,0.8
18091,2020,TX,10,DEM,187686,TX10_2020,MIKE SIEGEL,H8TX10110,MICHAEL SIEGEL,0.8
18092,2014,CT,4,DEM,101401,CT4_2014,JAMES HIMES,H8CT04172,JIM HIMES,0.8
18094,2014,FL,1,DEM,54976,FL1_2014,JIM BRYAN,H8FL01099,JAMES BRYAN,0.8
18097,2010,CA,3,DEM,113128,CA3_2010,AMI BERA,H0CA03078,AMERISH BERA,0.8
18100,2024,LA,4,REP,262821,LA4_2024,MIKE JOHNSON,H6LA04138,JAMES JOHNSON,0.8
18101,2014,CO,4,REP,185292,CO4_2014,KEN BUCK,H4CO04090,KENNETH BUCK,0.8
18103,2020,TX,21,OTHER,3564,TX21_2020,TOMMY WAKELY,H6TX21228,THOMAS WAKELY,0.8
18105,2016,IN,3,REP,201396,IN3_2016,JIM BANKS,H6IN03229,JAMES BANKS,0.8
18108,2020,AL,3,REP,217384,AL3_2020,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
18112,2008,NH,1,REP,156338,NH1_2008,JEB BRADLEY,H2NH01130,JOSEPH BRADLEY,0.8
18119,2014,CA,7,DEM,92521,CA7_2014,AMI BERA,H0CA03078,AMERISH BERA,0.8
18120,2014,CA,8,DEM,37056,CA8_2014,BOB CONAWAY,H6CA40234,ROBERT CONAWAY,0.8
18122,2022,NY,2,DEM,93299,NY2_2022,JACKIE GORDON,H0NY02192,JACQUELINE GORDON,0.8
18124,2022,AL,3,REP,135602,AL3_2022,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
18129,2010,CA,25,DEM,73028,CA25_2010,JACKIE CONAWAY,H8CA25058,JACQUESE CONAWAY,0.8
18131,2014,AL,3,REP,103558,AL3_2014,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
18133,2016,CO,4,REP,248230,CO4_2016,KEN BUCK,H4CO04090,KENNETH BUCK,0.8
18135,2016,VA,3,REP,103289,VA3_2016,M WILLIAMS,H6VA03089,MARTIN WILLIAMS,0.8
18139,2022,CA,6,DEM,121058,CA6_2022,AMI BERA,H0CA03078,AMERISH BERA,0.8
18144,2012,WV,1,DEM,80342,WV1_2012,SUE THORN,H2WV01094,SUSAN THORN,0.8
18146,2018,FL,22,DEM,184634,FL22_2018,TED DEUTCH,H0FL19080,THEODORE DEUTCH,0.8
18152,2016,CT,4,DEM,187811,CT4_2016,JAMES HIMES,H8CT04172,JIM HIMES,0.8
18153,2022,CA,27,REP,104624,CA27_2022,MIKE GARCIA,H0CA25105,MICHAEL GARCIA,0.8
18155,2012,OH,4,DEM,114214,OH4_2012,JIM SLONE,H2OH04131,JAMES SLONE,0.8
18156,2018,TX,10,DEM,144034,TX10_2018,MIKE SIEGEL,H8TX10110,MICHAEL SIEGEL,0.8
18157,2012,OH,12,DEM,134605,OH12_2012,JIM REESE,H2OH12100,JAMES REESE,0.8
18158,2010,CA,52,DEM,70870,CA52_2010,RAY LUTZ,H0CA52042,RAYMOND LUTZ,0.8
18159,2010,CO,1,REP,59747,CO1_2010,MIKE FALLON,H0CO01078,MICHAEL FALLON,0.8
18161,2012,OH,13,DEM,235492,OH13_2012,TIM RYAN,H2OH17109,TIMOTHY RYAN,0.8
18162,2012,OH,15,DEM,128188,OH15_2012,PAT LANG,H2OH15087,PATRICK LANG,0.8
18163,2022,CO,4,REP,216024,CO4_2022,KEN BUCK,H4CO04090,KENNETH BUCK,0.8
18168,2018,FL,12,DEM,132844,FL12_2018,CHRIS HUNTER,H8FL12088,CHRISTOPHER HUNTER,0.8
18171,2018,AL,3,REP,147770,AL3_2018,MIKE ROGERS,H2AL03032,MICHAEL ROGERS,0.8
18173,2012,TX,24,DEM,87645,TX24_2012,TIM RUSK,H2TX24122,TIMOTHY RUSK,0.8
18175,2010,CT,4,DEM,110746,CT4_2010,JAMES HIMES,H8CT04172,JIM HIMES,0.8
18176,2010,SC,6,REP,72661,SC6_2010,JIM PRATT,H0SC06195,JAMES PRATT,0.8
18178,2018,CO,4,REP,224038,CO4_2018,KEN BUCK,H4CO04090,KENNETH BUCK,0.8
18180,2018,CA,7,DEM,155016,CA7_2018,AMI BERA,H0CA03078,AMERISH BERA,0.8
18182,2012,TN,5,REP,86240,TN5_2012,BRAD STAATS,H2TN05271,RICHARD STAATS,0.8
